Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Vehicle Style_encode,Make_encode,Model_encode,Engine Fuel Type_encode,Transmission Type_encode,Driven_Wheels_encode,Vehicle Size_encode
Scion,xB,2014,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,105,16970,15,40,913,9,3,2,0
Scion,xB,2014,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,105,20420,15,40,913,9,1,2,0
Scion,xB,2014,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,105,17920,15,40,913,9,1,2,0
Scion,xB,2015,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,105,18070,15,40,913,9,1,2,0
Scion,xB,2015,regular unleaded,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,28,22,105,19685,15,40,913,9,1,2,0
Scion,xB,2015,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,105,17120,15,40,913,9,3,2,0
Volvo,XC60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,51050,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,45550,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,22,870,46750,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,48250,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,41550,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,42650,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,24,870,38850,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,24,870,39650,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,42950,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,43850,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,24,870,43900,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,870,37250,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,22,870,45550,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,22,870,41450,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,24,870,35750,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,45800,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,24,870,42850,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,24,870,40250,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,47200,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,870,41750,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,870,40350,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,22,870,44050,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,24,870,36400,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,49800,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,47050,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,870,45400,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,22,870,42350,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,870,41150,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,22,870,40050,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,870,37900,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,870,46950,3,47,877,9,1,0,2
Volvo,XC60,2015,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,22,870,41150,3,47,877,9,1,2,2
Volvo,XC60,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,870,44350,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,22,870,41350,3,47,877,9,1,2,2
Volvo,XC60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,870,38100,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,870,41350,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,870,46950,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,870,42650,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,870,47200,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,870,47050,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,23,870,36600,3,47,877,9,1,2,2
Volvo,XC60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,23,870,44150,3,47,877,9,1,2,2
Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,870,47750,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,870,51050,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,870,45650,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,870,43350,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,870,51300,3,47,877,9,1,0,2
Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,22,870,45750,3,47,877,9,1,2,2
Volvo,XC60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,23,870,39850,3,47,877,9,1,2,2
Volvo,XC60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,23,870,40950,3,47,877,9,1,2,2
Volvo,XC60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,20,870,46350,3,47,877,9,1,0,2
Volvo,XC60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,20,870,51000,3,47,877,9,1,0,2
Volvo,XC60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,20,870,46350,3,47,877,9,1,0,2
Volvo,XC60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,23,870,40950,3,47,877,9,1,2,2
Volvo,XC70,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,26,18,870,34500,15,47,878,9,1,2,2
Volvo,XC70,2014,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,24,17,870,40950,15,47,878,9,1,0,2
Volvo,XC70,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,24,17,870,42050,15,47,878,9,1,0,2
Volvo,XC70,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,25,18,870,36900,15,47,878,9,1,0,2
Volvo,XC70,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,24,870,36050,15,47,878,9,1,2,2
Volvo,XC70,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,24,17,870,41800,15,47,878,9,1,0,2
Volvo,XC70,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,25,18,870,37550,15,47,878,9,1,0,2
Volvo,XC70,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,24,870,35400,15,47,878,9,1,2,2
Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,46675,15,47,878,9,1,2,2
Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,43050,15,47,878,9,1,0,2
Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,48175,15,47,878,9,1,0,2
Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,41550,15,47,878,9,1,2,2
Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,47175,15,47,878,9,1,0,2
Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,38600,15,47,878,9,1,0,2
Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,37100,15,47,878,9,1,2,2
Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,45675,15,47,878,9,1,2,2
Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,42050,15,47,878,9,1,0,2
Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,40550,15,47,878,9,1,2,2
Volvo,XC90,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,16,870,39700,3,47,879,9,1,2,2
Volvo,XC90,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,16,870,42700,3,47,879,9,1,2,2
Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,22,870,53250,3,47,879,7,1,0,1
Volvo,XC90,2016,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,49800,3,47,879,7,1,0,1
Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,43950,3,47,879,7,1,2,1
Volvo,XC90,2016,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,55400,3,47,879,7,1,0,1
Volvo,XC90,2016,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,53800,3,47,879,7,1,0,1
Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,51250,3,47,879,7,1,2,1
Volvo,XC90,2016,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,65700,3,47,879,7,1,0,1
Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,22,870,51350,3,47,879,7,1,0,1
Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,22,870,45950,3,47,879,7,1,0,1
Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,49350,3,47,879,7,1,2,1
Volvo,XC90,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,51150,3,47,879,7,1,2,1
Volvo,XC90,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,57200,3,47,879,7,1,0,1
Volvo,XC90,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,51600,3,47,879,7,1,0,1
Volvo,XC90,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,45750,3,47,879,7,1,2,1
Volvo,XC90,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,55600,3,47,879,7,1,0,1
Volvo,XC,2002,premium unleaded (required),197.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,23,17,870,36500,15,47,876,8,1,0,2
Scion,xD,2012,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,15345,2,40,914,9,3,2,0
Scion,xD,2012,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,16145,2,40,914,9,1,2,0
Scion,xD,2012,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,16250,2,40,914,9,3,2,0
Scion,xD,2012,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,17050,2,40,914,9,1,2,0
Scion,xD,2013,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,18955,2,40,914,9,1,2,0
Scion,xD,2013,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,16545,2,40,914,9,1,2,0
Scion,xD,2013,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,18155,2,40,914,9,3,2,0
Scion,xD,2013,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,15745,2,40,914,9,3,2,0
Scion,xD,2014,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,15920,2,40,914,9,3,2,0
Scion,xD,2014,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,16720,2,40,914,9,1,2,0
Hyundai,XG300,2001,regular unleaded,192.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,1439,24999,14,19,880,9,1,2,2
Hyundai,XG300,2001,regular unleaded,192.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,1439,23499,14,19,880,9,1,2,2
Hyundai,XG350,2003,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,15,1439,23999,14,19,881,9,1,2,2
Hyundai,XG350,2003,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,15,1439,25599,14,19,881,9,1,2,2
Hyundai,XG350,2004,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,15,1439,25599,14,19,881,9,1,2,2
Hyundai,XG350,2004,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,15,1439,23999,14,19,881,9,1,2,2
Hyundai,XG350,2005,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,16,1439,24899,14,19,881,9,1,2,2
Hyundai,XG350,2005,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,16,1439,26499,14,19,881,9,1,2,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,25799,3,43,882,9,1,3,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,27499,3,43,882,9,1,1,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,21999,3,43,882,9,3,1,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,23799,3,43,882,9,1,3,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,22599,3,43,882,9,1,3,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,22999,3,43,882,9,1,1,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,25499,3,43,882,9,1,1,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,24499,3,43,882,9,1,1,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,481,20099,3,43,882,9,3,3,2
Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,21099,3,43,882,9,1,3,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,22299,3,43,882,9,3,1,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,24799,3,43,882,9,1,1,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,481,20899,3,43,882,9,3,3,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,21899,3,43,882,9,1,3,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,27799,3,43,882,9,1,1,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,23299,3,43,882,9,1,1,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,21399,3,43,882,9,1,3,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,25799,3,43,882,9,1,1,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,22899,3,43,882,9,1,3,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,23399,3,43,882,9,1,3,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,24099,3,43,882,9,1,3,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,481,20399,3,43,882,9,3,3,2
Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,26099,3,43,882,9,1,3,2
Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,24899,3,43,882,9,1,1,2
Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,26699,3,43,882,9,1,1,2
Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,23199,3,43,882,9,1,1,2
Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,23699,3,43,882,9,1,3,2
Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,25499,3,43,882,9,1,3,2
Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,21999,3,43,882,9,1,3,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,24599,3,43,883,9,1,2,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,29549,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,27949,3,43,883,9,1,2,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,28349,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,25949,3,43,883,9,1,2,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,24599,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,31749,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,26999,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,27549,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,24349,3,43,883,9,1,2,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,25949,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,26199,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,25399,3,43,883,9,1,2,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,28649,3,43,883,9,1,0,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,27049,3,43,883,9,1,2,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,22999,3,43,883,9,1,2,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,30149,3,43,883,9,1,2,2
Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,26749,3,43,883,9,1,2,2
Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,25199,3,43,883,9,1,0,2
Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,29149,3,43,883,9,1,0,2
Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,29149,3,43,883,9,1,0,2
Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,27499,3,43,883,9,1,2,2
Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,26599,3,43,883,9,1,2,2
Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,23549,3,43,883,9,1,2,2
Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,25099,3,43,883,9,1,2,2
